PO_NUMBER,AGENCY_NAME,NIGP_DESCRIPTION,PO_TOTAL_AMOUNT,ORDER_DATE,SUPPLIER,SUPPLIER_FULL_ADDRESS,SUPPLIER_CITY,SUPPLIER_STATE
PO352134,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$11280.00,01/03/2011,ROBERT MORRIS,413 5TH STREET NE  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO353575,DEPARTMENT OF HUMAN SERVICES,"COMPUTERS, DATA PROCESSING EQUIPMENT AND ACCESSORIES (NOT WORD PROCESSING EQUIPMENT), MAINTENANCE AND REPAIR 21",$10016.55,01/19/2011,DUPONT COMPUTERS,"1761 S STREET, N.W.  ; WASHINGTON  ; DC  ; 20009",WASHINGTON  ,DC
PO353604,STATE SUPERINTENDENT OF EDUCATION (OSSE),"PRINTER ACCESSORIES AND SUPPLIES: CHEMICALS, FORMS TRACTORS, INKS AND CARTRIDGES, LABEL SHEETS, SHEET FEEDERS, TONER CARTRIDGES, WHEELS, ETC. 72",$5708.30,01/19/2011,"MVS, INC.",1401 14TH STREET NW STE# 200   ; WASHINGTON  ; DC  ; 20005-,WASHINGTON  ,DC
PO353533,FIRE AND EMERGENCY MEDICAL SERVICES,"GENERATORS, PORTABLE AND STATIONARY, INCLUDING PARTS AND ACCESSORIES MAINTENANCE AND REPAIR 39",$2540.03,01/19/2011,HARVEY W HOTTEL INC,18900 WOODFIELD ROAD   ; GAITHERSBURG  ; MD  ; 20879-,GAITHERSBURG  ,MD
PO353616,OFFICE OF CHIEF FINANCIAL OFFICER,SOFTWARE MAINTENANCE/SUPPORT 45,$3729.60,01/19/2011,DOCUMENT SYSTEMS INC,"333 HAWAII AVENUE, NE                              SUITE 200  ; WASHINGTON  ; DC  ; 20011",WASHINGTON  ,DC
PO353523,OFFICE OF THE ATTORNEY GENERAL,LEGAL SERVICES INCLUDING DEPOSITIONS AND EXPERT WITNESS TESTIMONY 50,$5040.00,01/19/2011,DR RICHARD H CONANT,5530 WISCONSIN AVENUE                              SUITE 1616  ; CHEVY CHASE  ; MD  ; 20815,CHEVY CHASE  ,MD
PO353543,FIRE AND EMERGENCY MEDICAL SERVICES,MEDICAL AND DENTAL EQUIPMENT AND SUPPLIES 67,$24489.00,01/19/2011,MEDICAL SUPPLY SYSTEMS INC,3182 BLADENSBURG RD. NE.  ; WASHINGTON  ; DC  ; 20018,WASHINGTON  ,DC
PO353603,FIRE AND EMERGENCY MEDICAL SERVICES,"BEVERAGES, THIRST QUENCHING, W/ELECTROLYTE 30",$4959.75,01/19/2011,MORGANS INC,900 RHODE ISLAND AVENUE NE  ; WASHINGTON  ; DC  ; 20018,WASHINGTON  ,DC
PO353535,DC PUBLIC LIBRARY,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$5332.00,01/19/2011,DUN & BRADSTREET,103 JFK PARKWAY   ; SHORT HILLS  ; NJ  ; 07078-,SHORT HILLS  ,NJ
PO353515,DC PUBLIC LIBRARY,"KEYBOARD DUST COVERS, KEY TOP COVERS, KEYBOARD DRAWERS, WRIST SUPPORTS, ETC. 60",$2514.96,01/19/2011,"CDW GOVERNMENT, INC.",230 N MILWAUKEE AVE   ; VERNON HILLS  ; IL  ; 60061-,VERNON HILLS  ,IL
PO353601,COUNCIL OF THE DISTRICT OF COLUMBIA,"FURNISHINGS: ARTWORK, CABINETS, FURNITURE, WINDOW TREATMENTS, ETC. 48",$2750.00,01/19/2011,"FES, LLC",6400 GEORGIA AVE NW #5   ; WASHINGTON  ; DC  ; 20012-,WASHINGTON  ,DC
PO353595,METROPOLITAN POLICE DEPARTMENT,CLAY TARGETS AND SKEET RANGE EQUIPMENT 36,$17000.00,01/19/2011,LAW ENFORCEMENT TARGETS,8802 WEST 35W SERVICE DR. NE   ; BLAINE  ; MN  ; 55449-6740,BLAINE  ,MN
PO353606,DEPARTMENT OF PARKS AND RECREATION,"WATER, POTABLE (SEE 390-91 FOR BOTTLED WATER) 95",$3922.50,01/19/2011,GENERAL MERCHANDISE SUPPLIES,"2221 ADAMS PLACE, N.E.  ; WASHINGTON  ; DC  ; 20018",WASHINGTON  ,DC
PO353553,OFFICE ON AGING,ELDERLY ASSISTANCE SERVICES 40,$101740.00,01/19/2011,VIDA SENIOR CENTER,"1842 CALVERT STREET, NW   ; WASHINGTON  ; DC  ; 20009-",WASHINGTON  ,DC
PO353549,OFFICE ON AGING,ELDERLY ASSISTANCE SERVICES 40,$33467.00,01/19/2011,SO OTHERS MIGHT EAT,71 O STREET NW   ; WASHINGTON  ; DC  ; 20001-,WASHINGTON  ,DC
PO353630,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$10000.00,01/19/2011,TURNER CONSTRUCTION COMPANY,3865 WILSON BLVD. SUITE 300   ; ARLINGTON  ; VA  ; 22203-1764,ARLINGTON  ,VA
PO353524,OFFICE OF CHIEF TECHNOLOGY OFFICER,SOFTWARE MAINTENANCE/SUPPORT 45,$24741.00,01/19/2011,VORTECH LLC,6650 BUSINESS PARKWAY  ; ELKRIDGE  ; MD  ; 21075,ELKRIDGE  ,MD
PO350040-V2,OFFICE ON AGING,"COPY MACHINE, PLAIN PAPER TYPE (INCLUDING COST-PER-COPY TYPE LEASES) RENTAL OR LEASE 26",$20022.00,01/19/2011,XEROX CORPORATION,100 S. CLINTON AVENUE XRX2-40A  ; ROCHESTER  ; NY  ; 14644-,ROCHESTER  ,NY
PO352372-V2,DEPARTMENT OF CORRECTIONS,PRISONER CLOTHING 49,$4944.00,01/19/2011,TOUCAN PRINTING & PROMO PROD,"220 I STREET NE, SUITE 200   ; WASHINGTON  ; DC  ; 20002-",WASHINGTON  ,DC
PO353631,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$25000.00,01/19/2011,"ROBERT SILMAN ASSOCIATES, PLLC","1053 31ST STREET, NW  ; WASHINGTON  ; DC  ; 20007",WASHINGTON  ,DC
PO353594,DC PUBLIC LIBRARY,REGISTRATION FEES 64,$3285.00,01/19/2011,GRADUATE SCHOOL USDA,DEPARTMENT 3044  ; WASHINGTON  ; DC  ; 20061,WASHINGTON  ,DC
PO353529,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$730000.00,01/19/2011,EEC OF DC INC-FORRESTER CONSTR,1405 H STREET N.E.  SUITE 3  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO353542,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,JANITORIAL EQUIPMENT AND SUPPLIES (NOT OTHERWISE CLASSIFIED) 65,$19766.00,01/19/2011,AMERICAN EXPRESS COMPANY,2975 W CORPORATE LAKES BLVD                        CPC REMITTANCE PROCESSING  ; WESTON  ; FL  ; 33331-3626,WESTON  ,FL
PO344499-V3,OFFICE OF THE ATTORNEY GENERAL,LEGAL SERVICES INCLUDING DEPOSITIONS AND EXPERT WITNESS TESTIMONY 50,$6778.04,01/19/2011,CAPITAL REPORTING COMPANY,"1821 JEFFERSON PLACE, N.W.                         3RD FLOOR  ; WASHINGTON  ; DC  ; 20036",WASHINGTON  ,DC
PO353638,DEPARTMENT OF HEALTH,HEALTH CARE SERVICES (NOT OTHERWISE CLASSIFIED) 48,$45000.00,01/19/2011,METRO DC GLBT COMM CTR,1111 14TH STREET NW                                #350  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO349060-V2,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$3221.88,01/19/2011,SCHLESINGER ASSOCIATES,3247 Q STREET NW  ; WASHINGTON  ; DC  ; 20007,WASHINGTON  ,DC
PO353623,DC PUBLIC LIBRARY,"BOOKS, ALL TYPES (LIBRARY, SCHOOL, ETC.) 18",$25000.00,01/19/2011,THE GALE GROUP,27500 DRAKE ROAD   ; FARMINGTON HILLS  ; MI  ; 48331-3535,FARMINGTON HILLS  ,MI
PO353538,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,TEXTBOOKS: KINDERGARTEN THRU 5TH GRADE (INCLUDES STUDENT AND TEACHER EDITIONS) 85,$6105.00,01/19/2011,GREENWOOD PUBLISHING GROUP INC,361 HANOVER ST DBA/HEINEMANN  ; PORTSMOUTH  ; NH  ; 03801-,PORTSMOUTH  ,NH
PO353540,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,TEXTBOOKS: KINDERGARTEN THRU 5TH GRADE (INCLUDES STUDENT AND TEACHER EDITIONS) 85,$6294.71,01/19/2011,SCHOLASTIC LIBRARY PUBLISHING,DBA GROLIER PUBLISHING                             90 OLD SHERMAN TURNPIKE  ; DANBURY  ; CT  ; 06816,DANBURY  ,CT
PO353620,DC PUBLIC LIBRARY,"ARCHITECT SERVICES, PROFESSIONAL 07",$10500.00,01/19/2011,"DAVIS BRODY BOND, LLP",315 HUDSON STREET  ; NEW YORK  ; NY  ; 10013-0013,NEW YORK  ,NY
PO353613,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"FLOOR POLISHES AND WAXES, FLOOR SEALER, AND DUST MOP TREATING COMPOUND 54",$11000.00,01/19/2011,AMERICAN EXPRESS COMPANY,2975 W CORPORATE LAKES BLVD                        CPC REMITTANCE PROCESSING  ; WESTON  ; FL  ; 33331-3626,WESTON  ,FL
PO353669,DEPARTMENT OF TRANSPORTATION,EMERGENCY FOOD 36,$20000.00,01/20/2011,INDEPENDENT PURCHASING COOP,MARIBELLA LEMUS 9200 SOUTH DADELAND BLVD #705  ; MIAMI  ; FL  ; 33156,MIAMI  ,FL
PO353728,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"BOOKS, REFERENCE: DICTIONARIES, ENCYCLOPEDIAS, ETC. 12",$2957.00,01/20/2011,AMERICAN EXPRESS COMPANY,2975 W CORPORATE LAKES BLVD                        CPC REMITTANCE PROCESSING  ; WESTON  ; FL  ; 33331-3626,WESTON  ,FL
PO353659,OFFICE OF PEOPLE'S COUNSEL,LEGAL SERVICES INCLUDING DEPOSITIONS AND EXPERT WITNESS TESTIMONY 50,$15000.00,01/20/2011,WILSON ENERGY ECONOMICS,4800 HAMPDEN LANE - SUITE 200  ; BETHESDA  ; MD  ; 20814,BETHESDA  ,MD
PO353720,DEPARTMENT OF TRANSPORTATION,"SOFTWARE, COMPUTER, RENTAL OR LEASE 74",$179311.00,01/20/2011,DECISION LENS INC.,"4300 WILSON BLVD, SUITE 350  ; ARLINGTON  ; VA  ; 22203",ARLINGTON  ,VA
PO353667,HOMELAND SECURITY/EMERGENCY MANAGEMENT,SOFTWARE MAINTENANCE/SUPPORT 45,$76725.00,01/20/2011,"K2SHARE, LLC",1500 UNIVERSITY DRIVE EAST  ; COLLEGE STATION  ; TX  ; 77845,COLLEGE STATION  ,TX
PO353727,DEPARTMENT OF TRANSPORTATION,"SCIENTIFIC, STATISTICAL, ENGINEERING, MATHEMATICAL, AND MAPPING SOFTWARE (INCLUDING PHOTOGRAMMETRY) 82",$56196.48,01/20/2011,"BENTLEY SYSTEMS, INC.",685 STOCKTON DRIVE  ; EXTON  ; PA  ; 19341,EXTON  ,PA
PO353258,DEPARTMENT OF MENTAL HEALTH,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$2750.00,01/20/2011,AMERICAN ASSOCIATION,"SUICIDOLGY                                         4201 CONN. AVE.,NW SUITE 408  ; WASHINGTON  ; DC  ; 20008",WASHINGTON  ,DC
PO353674,METROPOLITAN POLICE DEPARTMENT,LABORATORY EQUIPMENT 57,$7000.00,01/20/2011,THE HAMILTON GROUP,4406 GAULT PLACE NE   ; WASHINGTON  ; DC  ; 20019-,WASHINGTON  ,DC
PO353666,DEPARTMENT OF MOTOR VEHICLES,AUDITING 20,$25000.00,01/20/2011,CONTINUOUS CASH RECOVERY,"25 QUINCY PLACE, NE  ; WASHINGTON  ; DC  ; 20002",WASHINGTON  ,DC
PO353729,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$12200.00,01/20/2011,MIKE BURNS,922 NORTH CAROLINA AVE  ; WASHINGTON  ; DC  ; 20014,WASHINGTON  ,DC
PO353730,DISTRICT DEPARTMENT OF THE ENVIRONMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$19770.00,01/20/2011,MICHAEL TIMMENY,312 4TH STREET SE  ; WASHINGTON  ; DC  ; 20003,WASHINGTON  ,DC
PO353664,OFFICE OF CHIEF TECHNOLOGY OFFICER,COMPUTER SOFTWARE CONSULTING 29,$42699.00,01/20/2011,"UC4 SOFTWARE, INC.",2475 14OTH AVENUE   ; BELLEVUE   ; WA  ; 98005-,BELLEVUE   ,WA
PO353657,OFFICE OF PEOPLE'S COUNSEL,MEMBERSHIP DUES 48,$9612.00,01/20/2011,NAT'L ASSOC. OF STATE UTILITY,8380 COLESVILLE ROAD                               SUITE 101  ; SILVER SPRING  ; MD  ; 20910,SILVER SPRING  ,MD
PO353663,OFFICE OF CHIEF TECHNOLOGY OFFICER,SOFTWARE MAINTENANCE/SUPPORT 45,$71269.44,01/20/2011,HEWLETT PACKARD,3000 HANOVER STREET  ; PALO ALTO  ; CA  ; 94304,PALO ALTO  ,CA
PO341965-V2,BOARD OF ELECTIONS & ETHICS,"OFFSET PRINTING, CUSTOM BOUND, HARDBACK, LEATHER, ETC.: BOOKS 67",$30813.00,01/20/2011,"VRS COMPANY, INC.","9912 B GEORGETOWN PIKE, #205                       P.O. BOX 183  ; GREAT FALLS  ; VA  ; 22066",GREAT FALLS  ,VA
PO343720-V3,FIRE AND EMERGENCY MEDICAL SERVICES,GARBAGE 48,$12224.72,01/20/2011,TAC TRANSPORT LLC,"80 R STREET, SW   ; WASHINGTON  ; DC  ; 20024-0001",WASHINGTON  ,DC
PO353709,DEPARTMENT OF TRANSPORTATION,"CONSTRUCTION, HIGHWAY AND ROAD 27",$100000.00,01/20/2011,HOWARD UNIVERSITY THE LEARNING ACADEMY,"2400 6TH STREET, NW SUITE 115  ; WASHINGTON  ; DC  ; 20059-",WASHINGTON  ,DC
PO353701,DEPARTMENT OF TRANSPORTATION,"CONSTRUCTION, HIGHWAY AND ROAD 27",$65000.00,01/20/2011,HOWARD UNIVERSITY THE LEARNING ACADEMY,"2400 6TH STREET, NW SUITE 115  ; WASHINGTON  ; DC  ; 20059-",WASHINGTON  ,DC
PO304747-V2,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$529911.00,01/20/2011,KADCON CORPORATION,"1053 31ST STREET, NW  ; WASHINGTON  ; DC  ; 20007",WASHINGTON  ,DC
PO353707,DEPARTMENT OF MENTAL HEALTH,ROAD MAINTENANCE SALT (SEE CLASS 192 FOR ICE REMOVAL CHEMICALS) 45,$4265.00,01/20/2011,TRICON OF WASHINGTON DC INC,"1702 MINNESOTA AVENUE, SE STE B1  ; WASHINGTON  ; DC  ; 20020-",WASHINGTON  ,DC
PO353665,OFFICE OF CAMPAIGN FINANCE,PRINT-ON-DEMAND PRINTING SERVICES (INCLUDING PRINT AND DISTRIBUTE SERVICES) 76,$2719.00,01/20/2011,"MILLER COPYING SERVICES, INC",1111 7TH STREET NW  ; WASHINGTON  ; DC  ; 20001,WASHINGTON  ,DC
PO353731,DEPARTMENT OF TRANSPORTATION,TREE AND SHRUB REMOVAL SERVICES 88,$250000.00,01/20/2011,C & D TREE SERVICE INC,1150 DOWNEY DRIVE  ; VIENNA  ; VA  ; 22182,VIENNA  ,VA
PO353675,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$109543.00,01/20/2011,ARCH DEVELOPMENT CORPORATION,1227 GOOD HOPE RD. S.E.   ; WASHINGTON  ; DC  ; 20020-,WASHINGTON  ,DC
PO353735,DEPARTMENT OF EMPLOYMENT SERVICES,HUMAN SERVICES (NOT OTHERWISE CLASSIFIED) 59,$4000.00,01/20/2011,SANZ SCHOOL INC,1720 EYE STREET NW LOWER LEVEL  ; WASHINGTON  ; DC  ; 20006,WASHINGTON  ,DC
PO353721,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,CLASSROOM EQUIPMENT AND SUPPLIES (NOT OTHERWISE CLASSIFIED) 32,$3359.00,01/20/2011,MDM OFFICE SYSTEMS DBA STANDARD OFFICE SUPPLY,STANDARD BUSINESS FURNITURE 35 SHERIDAN STREET  ; WASHINGTON  ; DC  ; 20011-,WASHINGTON  ,DC
PO353676,DEPT. OF HOUSING AND COMM. DEVELOPMENT,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$124228.00,01/20/2011,GREATER WASHINGTON HISPANIC,"HISPANIC CHAMBER OF COMMERCE 910 17TH STREET NW, SUITE 1150  ; WASHINGTON  ; DC  ; 20006-",WASHINGTON  ,DC
PO353704,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,"PASSENGER TRANSPORTATION SERVICES, RAILROAD 50",$600000.00,01/20/2011,CAPITOL ENTERTAINMENT,"SERVICES, INC                                      3629 18TH STREET, NE  ; WASHINGTON  ; DC  ; 20018",WASHINGTON  ,DC
PO353672,METROPOLITAN POLICE DEPARTMENT,LABORATORY EQUIPMENT 57,$5000.00,01/20/2011,CAPITAL SERVICES AND SUPPLIES,2804 DOUGLAS STREET NE   ; WASHINGTON  ; DC  ; 20018-,WASHINGTON  ,DC
PO353717,EQUIPMENT LEASE - CAPITAL,"VEHICLES, INCLUDING AUTOMOBILES, TRUCKS, TRAILERS, VANS, MOTOR HOMES, MOTORCYCLES AND SCOOTERS, ETC. (SEE 998-20 FOR BUSES) 94",$905760.00,01/20/2011,THC ENTERPRISES INC MIDATLANTI,10641 CORDOVA ROAD  ; EASTON  ; MD  ; 21601,EASTON  ,MD
PO353673,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$108719.19,01/20/2011,KEYSTONE PLUS CONSTRUCTION COR,"1600 K STREET, N.W. SUITE 350  ; WASHINGTON  ; DC  ; 20006-",WASHINGTON  ,DC
PO342793-V2,DEPARTMENT OF MENTAL HEALTH,"MENTAL HEALTH SERVICES: VOCATIONAL, RESIDENTIAL, ETC. 62",$396964.20,01/20/2011,GREEN DOOR INC,"1221 TAYLOR STREET, NW   ; WASHINGTON  ; DC  ; 20011-",WASHINGTON  ,DC
PO353732,DEPARTMENT ON DISABILITY SERVICES,MEDICAL AND LABORATORY SERVICES (NON-PHYSICIAN) 55,$178393.64,01/20/2011,LIBERTY HEALTHCARE CORP.,401 E  CITY AVENUE #820   ; BALA CYNWYD  ; PA  ; 19004-9004,BALA CYNWYD  ,PA
PO353736,DEPARTMENT ON DISABILITY SERVICES,MEDICAL AND LABORATORY SERVICES (NON-PHYSICIAN) 55,$53333.40,01/20/2011,LIBERTY HEALTHCARE CORP.,401 E  CITY AVENUE #820   ; BALA CYNWYD  ; PA  ; 19004-9004,BALA CYNWYD  ,PA
PO353705,COMMISSION ON ARTS & HUMANITIES,"ARTS SERVICES (CULTURAL, DESIGN, VISUAL, ETC.) 07",$100000.00,01/20/2011,MARY ANN DEBARBIERI,525 BEAUREGARD DRIVE SE  ; LEESBURG  ; VA  ; 20175,LEESBURG  ,VA
PO353710,DEPARTMENT OF TRANSPORTATION,SNOW AND ICE REMOVAL SERVICES 72,$5000.00,01/20/2011,"POTBELLY SANDWICH WORKS, LLC",222 MERCHANDISE MART PLAZA                         23RD FLOOR  ; CHICAGO  ; IL  ; 60654,CHICAGO  ,IL
PO353718,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,CLASSROOM EQUIPMENT AND SUPPLIES (NOT OTHERWISE CLASSIFIED) 32,$4975.00,01/20/2011,FORDE DESIGNS LLC,7900 VINEYARD DRIVE  ; DISTRICT HEIGHTS  ; MD  ; 20747,DISTRICT HEIGHTS  ,MD
PO353722,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,FOOD PREPARATION SERVICES (INCLUDING FOOD CANNING SERVICES) 38,$341531.40,01/20/2011,REVOLUTION FOODS,8383 CAPWELL DR  ; OAKLAND  ; CA  ; 94621,OAKLAND  ,CA
PO353712,METROPOLITAN POLICE DEPARTMENT,"BADGES, BUTTONS, EMBLEMS, AND ID CARDS, CELLULOID AND PLASTIC: STUDENT, FACULTY, MEMBERSHIP, EMPLOYEE, ETC. 10",$6004.00,01/20/2011,V H BLACKINTON & CO INC,221 JOHN L DIETSCH BLVD                            P O BOX 1300  ; ATTLEBORO  ; MA  ; 02763-0300,ATTLEBORO  ,MA
PO351344-V2,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,DATABASE SOFTWARE 37,$97294.00,01/20/2011,SURVEY SOFTWARE SERVICES INC,220 FORBES ROAD STE 400  ; BRAINTREE  ; MA  ; 02184-,BRAINTREE  ,MA
PO353725,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,EDUCATION AND TRAINING CONSULTING 38,$538326.00,01/20/2011,"SAMSCHOOLS, LLC",841 N. 875 ROAD  ; LAWRENCE  ; KS  ; 66047,LAWRENCE  ,KS
PO353715,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,COPY PAPER - SPECIALIZED HIGH SPEED (INCLUDED RECYCLED) 33,$20000.00,01/20/2011,AMERICAN EXPRESS COMPANY,2975 W CORPORATE LAKES BLVD                        CPC REMITTANCE PROCESSING  ; WESTON  ; FL  ; 33331-3626,WESTON  ,FL
PO353714,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,ADHESIVE REMOVERS 03,$15462.66,01/20/2011,AMERICAN EXPRESS COMPANY,2975 W CORPORATE LAKES BLVD                        CPC REMITTANCE PROCESSING  ; WESTON  ; FL  ; 33331-3626,WESTON  ,FL
PO353716,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,JANITORIAL PRODUCTS MANUFACTURING SERVICES 45,$10377.31,01/20/2011,AMERICAN EXPRESS COMPANY,2975 W CORPORATE LAKES BLVD                        CPC REMITTANCE PROCESSING  ; WESTON  ; FL  ; 33331-3626,WESTON  ,FL
PO353699,OFFICE OF CHIEF FINANCIAL OFFICER,"MANUALS: PARTS, PERSONNEL, POLICY, PURCHASING, TRAINING, ETC., NOT OTHERWISE CLASSIFIED 47",$3325.00,01/20/2011,VELSOFT TRAINING MATERIALS INC,"185 PROVOST ST SUITE B  ; NEW GLASGOW, N S  ;    ; B2H-2P8","NEW GLASGOW, N S  ",
PO353829,DEPARTMENT OF TRANSPORTATION,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$15000.00,01/21/2011,PROJECT ENHANCEMENT CORP.,20300 CENTURY BLVD. STE. 175   ; GERMANTOWN  ; MD  ; 20874,GERMANTOWN  ,MD
PO353836,DEPARTMENT OF MENTAL HEALTH,"CONSTRUCTION, FIRE PROTECTION (INCLUDES FIRE ESCAPES) 20",$35718.00,01/21/2011,"SIEMENS INDUSTRY, INC.",1000 DEERFIELD PARKWAY   ; BUFFALO GROVE  ; IL  ; 60089-4513,BUFFALO GROVE  ,IL
PO353802,STATE SUPERINTENDENT OF EDUCATION (OSSE),EDUCATION AND TRAINING CONSULTING 38,$325000.00,01/21/2011,THE PAXEN GROUP INC,710 ATLANTIS ROAD  ; MELBOURNE  ; FL  ; 32904,MELBOURNE  ,FL
PO353790,OFFICE OF ZONING,DRIVER AND HARDWARE SUPPORT PROGRAMS 41,$3950.79,01/21/2011,DELL COMPUTER CORP.,ONE DELL WAY   ; ROUND ROCK  ; TX  ; 78682-,ROUND ROCK  ,TX
PO353859,CHILD AND FAMILY SERVICES,PROFESSIONAL SERVICES (NOT OTHERWISE CLASSIFIED) 58,$10000.00,01/21/2011,SARA MACK,"8750 GEORGIA AVE, APT. 229A  ; SILVER SPRING  ; MD  ; 20910",SILVER SPRING  ,MD
PO346397-V2,DISTRICT OF COLUMBIA PUBLIC SCHOOLS,INTERCOM EQUIPMENT MAINTENANCE AND REPAIR 42,$85200.00,01/21/2011,ADT SECURITY SERVICES,14434 ALBEMARLE POINT PLACE                        SUITE 120  ; CHANTILLY  ; VA  ; 20151,CHANTILLY  ,VA
PO353839,STATE SUPERINTENDENT OF EDUCATION (OSSE),EDUCATION AND TRAINING CONSULTING 38,$25000.00,01/21/2011,COLLABORATIVE COMMUNICATIONS,1029 VERMONT AVENUE 9TH FLOOR  ; WASHINGTON  ; DC  ; 20005-,WASHINGTON  ,DC
PO353819,METROPOLITAN POLICE DEPARTMENT,COMPUTER SOFTWARE CONSULTING 29,$66143.30,01/21/2011,BUSINESS STRATEGY CONSULTANTS,9701 APOLLO DRIVE SUITE 445  ; LARGO  ; MD  ; 20774-,LARGO  ,MD
PO353786,OFFICE OF CHIEF TECHNOLOGY OFFICER,COMPUTER NETWORK CONSULTING 30,$30251.95,01/21/2011,"OST, INC.",1155 15TH STREET NW                                SUITE 600  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO353793,EQUIPMENT LEASE - CAPITAL,COMPUTER SOFTWARE CONSULTING 29,$44844.80,01/21/2011,"OST, INC.",1155 15TH STREET NW                                SUITE 600  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO353792,OFFICE OF UNIFIED COMMUNICATIONS,COMPUTER SOFTWARE CONSULTING 29,$32416.80,01/21/2011,"OST, INC.",1155 15TH STREET NW                                SUITE 600  ; WASHINGTON  ; DC  ; 20005,WASHINGTON  ,DC
PO353840,OFFICE OF CHIEF TECHNOLOGY OFFICER,SOFTWARE MAINTENANCE/SUPPORT 45,$17003.37,01/21/2011,EPLUS TECHNOLOGY DBA INTERNATI,13595 DULLES TECHNOLOGY DRIVE  ; HERNDON  ; VA  ; 20170,HERNDON  ,VA
PO353828,OFF PUBLIC ED FACILITIES MODERNIZATION,CONSTRUCTION MANAGEMENT SERVICES 26,$2527.91,01/21/2011,HUGHES GROUP ARCHITECTS INC,22630 DAVIS DR. SUITE 175   ; STERLING  ; VA  ; 20164-,STERLING  ,VA
PO353851,DEPARTMENT OF TRANSPORTATION,"CONSTRUCTION, HIGHWAY AND ROAD 27",$78000.00,01/21/2011,VIRGINIA TECH,201 SOUTHGATE CENTER   ; BLACKSBURG  ; VA  ; 24061-,BLACKSBURG  ,VA
PO353769,DEPARTMENT OF TRANSPORTATION,"PAVING/RESURFACING, HIGHWAY AND ROAD 95",$43398.58,01/21/2011,MARTINS CONSTRUCTION CORP,"210 LITTLE FALLS STREET,                           SUITE#300  ; FALLS CHURCH  ; VA  ; 22046",FALLS CHURCH  ,VA
PO353824,DEPARTMENT OF REAL ESTATE SERVICES,RELOCATION SERVICES FOR PERSONNEL 63,$12970.00,01/21/2011,"GIBBS CONTRACTING, INC.",1818 NEW YORK AVENUE NE                            SUITE 215  ; WASHINGTON  ; DC  ; 20002,WASHINGTON  ,DC
PO353770,DEPARTMENT OF EMPLOYMENT SERVICES,HUMAN SERVICES (NOT OTHERWISE CLASSIFIED) 59,$3800.00,01/21/2011,PARALEGAL INST OF WASH DC,5101 WINCONSIN AVE. NW BUSINESS OFFICE  ; WASHINGTON  ; DC  ; 20016-,WASHINGTON  ,DC
PO353773,OFFICE OF PEOPLE'S COUNSEL,COMPUTER SOFTWARE CONSULTING 29,$24000.00,01/21/2011,MIDTOWN PERSONNEL INC,"900 7TH STREET, NW SUITE 725  ; WASHINGTON  ; DC  ; 20001-",WASHINGTON  ,DC
